url,title,genres,description,description_word_count,processed_description
https://www.filmweb.pl/film/Rebelia-2019-788168,Rebelia,"['Thriller', 'Sci-Fi']","Dziesięć lat po kosmicznej inwazji na Ziemi rządzą Obcy, a większość jej mieszkańców pogodziła się z podbojem. Kierujący policją Chicago William Mulligan (John Goodman) prowadzi śledztwo w sprawie działającej w podziemiu partyzanckiej organizacji Phoenix, która planuje dokonać zamachu podczas zbliżających się uroczystych obchodów rocznicy najazdu i doprowadzić do wybuchu powstania. By przeniknąć w jej szeregi, próbuje nakłonić do współpracy Gabriela Drummonda (Ashton Sanders), którego nieżyjący brat był jednym z liderów ruchu oporu. W przeszłości Mulligan był partnerem i bliskim przyjacielem ich ojca, który zginął podczas inwazji. Drummond staje przed dylematem - czy wydać policji dawnych towarzyszy brata, czy też pomóc im w przeprowadzeniu zamachu?",104,dziesięć rok kosmiczny inwazja ziemia rządzić obcy większość mieszkaniec pogodzić podboj kierować policja chicago williać Mulligan john goodman prowadzić śledztwo sprawa działać podziemie partyzancki organizacja phoenix planować dokonać zamach zbliżać uroczysty obchód rocznica najazd doprowadzić wybuch powstanie przeniknąć szereg próbować nakłonić współpraca gabriel drummondo ashton sanders nieżyjący brat lider ruch opór przeszłość mulligan partner bliski przyjaciel ojciec zginąć inwazja drummond stawać dylemat wydać policja dawny towarzysz brat pomóc przeprowadzić zamach
https://www.filmweb.pl/film/Historia+%C5%9Bwiata%3A+Cz%C4%99%C5%9B%C4%87+I-1981-31342,Historia świata: Część I,"['Komedia', 'Historyczny', 'Musical']","Od zarania dziejów do odległej przyszłości Mel Brooks przedstawia swoją wizję historii świata. Dowiadujemy się prawdy o Imperium Rzymskim, rzeczywistej ilości biblijnych przykazań, co się naprawdę stało podczas ostatniej wieczerzy, jak testuje się eunuchów oraz jaki rodzaj butów nosiła Hiszpańska Inkwizycja.",41,zarania dzieje odległy przyszłość mel brooks przedstawiać swój wizja historia świat dowiadywać prawda imperium rzymski rzeczywisty ilość biblijny przykazanie naprawdę stać ostatni wieczerz testować eunuch rodzaj but nosić hiszpański inkwizycja
https://www.filmweb.pl/film/Znowu+w+akcji-2025-10033145,Znowu w akcji,"['Komedia', 'Akcja']","Po udanej akcji na Białorusi tożsamość szpiegów CIA Matta (Jamie Foxx) i Emily (Cameron Diaz) zostaje ujawniona, co kończy się małą katastrofą lotniczą. Uchodząc z niej cało, zakochani w sobie porzucają fach na rzecz życia rodzinnego... i tak trwają na przedmieściach Atlanty przez kolejne 15 lat, mimo że dzieciaki mają ich za nudnych boomerów. Splot wydarzeń sprawia, że były szef Chuck (Kyle Chandler) pojawia się nieoczekiwanie w drzwiach. A skoro on nie ma problemu ich znaleźć, to i wrogowie również!",80,udany akcja białoruś tożsamość szpieg ć matte jamać foxx emily cameron diaz zostawać ujawnić kończyć mały katastrofą lotniczy uchodząc cać zakochać siebie porzucać f rzecz życie rodzinny trwać przedmieście atlant kolejny rok dzieciak mieć nudny boomer splot wydarzenie sprawiać szef Chuck kyle Chandler pojawiać nieoczekiwanie drzwi skoro mieć problem znaleźć wrogowie
https://www.filmweb.pl/film/Kroniki+mutant%C3%B3w-2008-275068,Kroniki mutantów,"['Przygodowy', 'Sci-Fi']","Jest rok 2707. Zasoby naturalne ziemi wyczerpują się, a świat pogrążony jest w wojnie pomiędzy czterema Korporacjami: Kapitolem, Bahaus, Mishimą i Imperialem. Mitch Hunter i Nathan Rooker to żołnierze Kapitolu. Trwa bitwa przeciwko wojskom Bahaus. Jeden z pocisków artyleryjskich rozbija ukrytą przed wiekami w ziemi pieczęć, umożliwiając wyjście na powierzchnię głodnym krwi mutantom. Grupa ludzi wybranych spośród różnych Korporacji, z Hunterem na czele, wyrusza by zniszczyć źródło plagi.",68,rok zasób naturalny ziemia wyczerpywać świat pogrążyć wojna pomiędzy cztery korporacj kapitol bahaus mishima imperial mitch Hunter nathan rooker żołnierz kapitol trwać bitwa przeciwko wojsk bahaus pocisk artyleryjski rozbijać ukryć wiek ziemia pieczęć umożliwiać wyjść powierzchnia głodny krew mutant grupa człowiek wybrać spośród różny korporacja hunter czele wyruszać zniszczyć źródło plaga
https://www.filmweb.pl/film/Bohater-2021-875479,Bohater,['Dramat'],"Rahim wychodzi na krótką przepustkę z więzienia, gdzie odsiaduje wyrok za długi. Ma ledwie dwa dni na przekonanie wierzyciela, by ten darował mu część należności. Najwyraźniej los mu sprzyja, bo w ręce mężczyzny nieoczekiwanie trafia torba pełna złotych monet. Kiedy ""Bohater""zrozumie, że brzęczący pakunek zawierał także pokusy, niechcianą sławę i wyroki serwowane przez anonimowy tłum, będzie już za późno, by zatrzymać spiralę dramatycznych wydarzeń.",64,rahim wychodzić krótki przepustka więzienie odsiadować wyrok dług mieć ledwie dzień przekonać wierzyciel darować część należność najwyraźniej los sprzyjać ręka mężczyzna nieoczekiwanie trafiać torba pełny złoty moneta bohater zrozumieć brzęczący pakunek zawierać pokus niechciać sława wyrok serwować anonimowy tłum późno zatrzymać spirala dramatyczny wydarzenie
https://www.filmweb.pl/film/S%C5%82udzy+diab%C5%82a-2017-791799,Słudzy diabła,['Horror'],"Rini (Tara Basro) wraz z rodzicami (Bront Palarae i Ayu Laksmi) i trzema młodszymi braćmi zostają zmuszeni do sprzedania domu i zamieszkania u babci, aby opłacić kosztowne leczenie matki. Nieznana choroba, na którą kobieta zapadła trzy i pół roku temu, pochłania resztki rodzinnych oszczędności. Gdy chora umiera, ojciec Rini podejmuje się pracy, pozostawiając dzieci same w domu. Niedługo potem dom zaczyna nawiedzać upiorna zjawa łudząco przypominająca niedawno zmarłą kobietę. Wychodzi też na jaw ukrywany przez lata fakt o zawartym w przeszłości mrocznym pakcie, którego konsekwencje sięgają obecnie domowników. Aby uchronić rodzinę przed niebezpieczeństwem, Rini i jej bracia muszą rozwikłać tajemnicę z przeszłości.",102,rin tarać basro wraz rodzice bront palarae ayu laksmi trzy młodszy brać zostawać zmusić sprzedać dom zamieszkanie babcia opłacić kosztowny leczenie matka nieznać choroba kobieta zapaść trzy pół rok pochłaniać resztka rodzinny oszczędność chory umierać ojciec rinia podejmować praca pozostawiać dziecko dom niedługo potem dom zaczynać nawiedzać upiorny zjawa łudząco przypominająca niedawno zmarłą kobieta wychodzić jaw ukrywać rok fakt zawarty przeszłość mroczny pakt konsekwencja sięgać obecnie domownik uchronić rodzina niebezpieczeństw rini brat musieć rozwikłać tajemnica przeszłość
https://www.filmweb.pl/film/Kontrakt+na+zabijanie-2006-216017,Kontrakt na zabijanie,['Sensacyjny'],"Po śmierci żony Ray Keene (Cusack) nie może dogadać się ze swoim synem. Aby polepszyć wzajemne relacje zabiera nastolatka na wycieczkę w góry. Tam przypadkowo stają się świadkami próby odbicia z rąk policji jednego z najlepszych zawodowych zabójców na świecie, Franka Cordella (Freeman). Ray postanawia samodzielnie eskortować przestępcę z głuszy do najbliższego posterunku policji. Ich tropem podążają kumple zabójcy i tajni agenci. W dramatycznych okolicznościach okaże się, że nie należy z góry zakładać, kto jest dobrym, a kto złym bohaterem...  [opis dystrybutora]",82,śmierć żona ray keene cusack móc dogadać swój syn polepszyć wzajemny relacja zabierać nastolatek wycieczka góra przypadkowo stawać świadek próba odbić ręka policja dobry zawodowy zabójca świat franka cordella freeman ray postanawiać samodzielnie eskortować przestępcę głusza najbliższy posterunek policja trop podążać kumpel zabójca tajny agent dramatyczny okolicznościa okazać należeć góra zakładać dobry zły bohater opis dystrybutor
https://www.filmweb.pl/film/DOA%3A+Dead+or+Alive-2006-203488,DOA: Dead or Alive,['Sztuki walki'],"Każda z dziewczyn ma w sobie wielką moc, a do tego jest świetną wojowniczką. Los sprawi, że wszystkie staną oko w oko ze śmiertelnie groźnym przeciwnikiem. Czy do pokonania go najbardziej przyda się siła Tiny, która jest mistrzynią w kobiecej odmianie wrestlingu? A może wystarczy zwinność Heleny, specjalistki od sportów ekstremalnych? Twarda i waleczna księżniczka Kasumi oraz zawodowa morderczyni Christie też będą mogły się sprawdzić. Czeka ich trudne zadanie...",69,dziewczyna mieć siebie wielki moc świetny wojowniczka los sprawić wszystek stać oko oko śmiertelnie groźny przeciwnik pokonać przydać siła tina mistrzynia kobiecej odmianie wrestling wystarczyć zwinność helena specjalistka sport ekstremalny tward waleczny księżniczki Kasumi zawodowy morderczyni christia móc sprawdzić czekać trudny zadanie
https://www.filmweb.pl/film/Pi%C4%99kne+dziewczyny-1996-4087,Piękne dziewczyny,['Obyczajowy'],"Grupa przyjaciół z szkoły średniej spotyka się po wielu latach w miasteczku gdzie dorastali. Próbują na nowo odbudować swą przyjaźń i związki jakie ich łączyły, a także poznać na nowo, gdyż wielu z nich powiązało się z innymi ludźmi i w jakiś sposób zmieniło ...",45,grupa przyjaciel szkoła średni spotykać rok miasteczko dorastać próbować nowo odbudować swój przyjaźń związek łączyć poznać nowo powiązać człowiek zmienić
https://www.filmweb.pl/film/Halloween+II-2009-495704,Halloween II,['Horror'],"W mrożącej krew w żyłach kontynuacji kultowego horroru „Halloween” zabójca z długim nożem znów tropi swoją siostrę Laurie, która marzy jedynie o tym, by zapomnieć o przerażającej przeszłości. Tymczasem dla Myersa żadne drzwi żadnego, nawet najlepiej strzeżonego szpitala psychiatrycznego nie są dość mocne, by powstrzymać go przed ucieczką, gdy poczuje listopadowy zew krwi i chęć powrotu do rodzinnego Haddonfield...  Michaele Myers, stworzony przez Johna Carpentera w 1978 roku, jest dla horroru postacią kultową. Taką samą jak Freddy Kruger z „Koszmaru z ulicy Wiązów”, czy Hannibal Lecter z „Milczenia owiec”. Ta trójca to najbardziej mroczne i przerażające typy w historii gatunku.",100,mrożącej krew żyłach kontynuacja kultowy horrór halloween zabójca długi nóż tropi swój siostra lauriea marzyć zapomnieć przerażającej przeszłość tymczasem myersa drzwi strzeżon szpital psychiatryczny mocny powstrzymać ucieczka poczuć listopadowy zew krew chęć powrót rodzinny haddonfield michaele Myers stworzyć John carpenter rok horrór postać kultowy freddy kruger koszmar ulica wiąz hannibal lecter milczeć owica trójca mroczny przerażający typ historia gatunek
https://www.filmweb.pl/film/Wielka%2C+odwa%C5%BCna%2C+pi%C4%99kna+podr%C3%B3%C5%BC-2025-10059000,"Wielka, odważna, piękna podróż","['Dramat', 'Romans', 'Komedia']","Sarah (Margot Robbie) i David (Colin Farrell) to nieznajomi, którzy spotykają się na weselu wspólnego znajomego, a wkrótce – dzięki zaskakującemu zbiegowi okoliczności – wyruszają razem w Wielką, Odważną, Piękną Podróż – zabawną, fantastyczną i pełną rozmachu przygodę, podczas której mogą ponownie przeżyć ważne chwile ze swojej przeszłości. Dzięki temu lepiej rozumieją, jak znaleźli się w tym punkcie życia… i być może dostają szansę, by odmienić swoją przyszłość.",68,sarah margot Robbie david colina farrell nieznajomy spotykać wesele wspólny znajomy wkrótce dzięki zaskakując zbiegowi okoliczność wyruszać razem wielki odważny piękny podróż zabawny fantastyczny pełny rozmach przygoda móc ponownie przeżyć ważny chwila swój przeszłość dzięki rozumieć znaleźć punkt życie dostawać szansa odmienić swój przyszłość
https://www.filmweb.pl/film/Sanjuro+-+Samuraj+znik%C4%85d-1962-34073,Sanjuro - Samuraj znikąd,"['Dramat', 'Przygodowy']","Dziewięciu młodych samurajów zaniepokojonych rosnącą korupcją wśród najwyższych urzędników miasta, gromadzi się nocą w opuszczonej świątyni. Ich spisek zostaje jednak odkryty, zaś kryjówka otoczona. Z pomocą przychodzi im cyniczny samuraj, który przypadkiem obrał sobie świątynię za miejsce noclegu.",38,dziewięć młody samuraj zaniepokojić rosnącą korupcja wysoki urzędnik miasto gromadzić noc opuszczony świątynia spisek zostawać odkryć kryjówka otoczony pomoc przychodzić cyniczny samuraj przypadek obrać siebie świątynia miejsce nocleg
https://www.filmweb.pl/film/Dopa%C5%9B%C4%87+Cartera-1971-5814,Dopaść Cartera,"['Dramat', 'Kryminał', 'Sensacyjny']","Jack Carter (Michael Caine) przybywa do Newcastle z Londynu, by wyjaśnić zagadkę śmierci swojego brata. Na miejscu odkrywa, że w sprawę zamieszany jest szef miejscowego gangu. Jack postanawia zemścić się na wszystkich, którzy maczali palce w zabójstwie.",37,Jack Carter michael caine przybywać newcastle londyn wyjaśnić zagadka śmierć swój brat miejsce odkrywać sprawa zamieszać szef miejscowy gang Jack postanawiać zemścić maczać palec zabójstwo
https://www.filmweb.pl/film/Imago-2023-872645,Imago,['Dramat'],"Koniec lat 80., Wybrzeże. Ela, najmłodsza z dziewięciorga rodzeństwa, dopiero wchodzi w dorosłość, ale już wie, że nie pasuje ani do sztywnych zasad starego ładu, ani do rodzącego się nowego świata. Azyl znajduje w trójmiejskiej alternatywie - dopóki rzeczywistość się o nią nie upomni.",44,koniec rok wybrzeż el najmłodszać dziewięciorg rodzeństwo dopiero wchodzić dorosłość wiedzieć pasować sztywny zasada stary ład rodzącego nowy świat azyl znajdować trójmiejski alternatywo dopóki rzeczywistość upomnić
https://www.filmweb.pl/film/Ogr%C3%B3d+rozkoszy+ziemskich-2004-108144,Ogród rozkoszy ziemskich,['Dramat obyczajowy'],"Film Lecha Majewskiego jest adaptacją jego powieści ""Metafizyka"". Jej główni bohaterowie to Chris, inżynier okrętowy, samotnik żyjący w świecie symetrii i arytmetyki, i Claudia - Włoszka zafascynowana malarstwem Hieronima Boscha i średniowieczną alchemią. Oboje poszukują swojego miejsca w świecie, próbują na różne sposoby znaleźć i wypowiedzieć prawdę o swoim życiu. Luis kręci kamerą wideo każdą chwilę spędzoną razem, Bea z kolei, próbuje rozszyfrować ukryte w obrazie ""Ogród rozkoszy ziemskich"" Boscha wskazówki, jak osiągnąć raj za życia, na Ziemi.",78,film lecha majewskiy adaptacja powieść metafizyka główny bohater chris inżynier okrętowy samotnik żyć świat symetria arytmetyka claudia włoszka zafascynować malarstwo hieronima bosch średniowieczny alchemia oba poszukować swój miejsce świat próbować różny znaleźć wypowiedzieć prawda swój życie luis kręcić kamera wideo chwila spędić bea kolej próbować rozszyfrować ukryć obraz ogród rozkosz ziemski bosch wskazówka osiągnąć raj życie ziemia
https://www.filmweb.pl/film/Che+-+Rewolucja-2008-396242,Che - Rewolucja,"['Dramat historyczny', 'Biograficzny']","W 1956 roku Ernesto ""Che"" Guevara (Benicio del Toro) wraz z grupą kubańskich wygnańców dowodzoną przez Castro mobilizują armię, żeby przezwyciężyć reżim dyktatora Fulgencio Batisty.",25,rok ernesto che guevara benicio del toro wraz grupa kubański wygnańca dowodzoną castro mobilizować armia przezwyciężyć reżim dyktatora fulgencio batista
https://www.filmweb.pl/film/Sierpniowe+wieloryby-1987-38250,Sierpniowe wieloryby,['Dramat'],"Dwie starsze, owdowiałe kobiety spędzają lato w domu w Maine. Sarah opiekuje się swą starszą siostrą, niewidomą, obdarzoną trudnym charakterem Libby. Kobiety wspominają minione lata i coroczne migracje wielorybów, które obserwowały jako młode dziewczyny. Wieloryby nie przepływają już w pobliżu wybrzeża, pozostają jedynie symbolem minionej młodości. ""Sierpniowe wieloryby"" to popis aktorstwa gwiazd dawnego kina i ostatnia rola dziewięćdziesięcio-czteroletniej wówczas Lillian Gish.",61,stary owdowiały kobieta spędzać lato dom maine sarah opiekować swój stary siostra niewidomy obdarzoną trudny charakter libby kobieta wspominać miniić rok coroczny migracja wielorybów obserwować młody dziewczyna wieloryb przepływać pobliże wybrzeże pozostawać symbol miniony młodość sierpniowy wieloryb popis aktorstwo gwiazda dawny kino ostatni rola dziewięćdziesięcio czteroletni wówczas lillian gish
https://www.filmweb.pl/film/Tanna-2015-753385,Tanna,['Melodramat'],"Historia oparta na prawdziwych wydarzeniach, opowiedziana z udziałem rdzennej ludności Yakel. Tanna to jedna z wielu wysp Oceanii, zamieszkana przez plemiona żyjące według tzw. Kastom, lokalnego prawa przodków.  Młoda Wawa (Marie Wawa) zakochuje się we wnuku wodza, Dainie (Mungau Dain). Niebawem jednak starszyzna decyduje, aby zamążpójściem dziewczyny przypieczętować rozejm ze zwaśnionym plemieniem Imedinów. Mimo, iż małżeństwa z miłości nie leżą w tutejszej tradycji, młodzi zostają kochankami, za co Dain zostaje wygnany z wioski. Wawa ucieka śladem ukochanego, a znieważeni Imedini żądają zemsty, grożąc wojną.",84,historia oprzeć prawdziwy wydarzeni opowiedziać udział rdzenny ludność yakel tanny wyspa oceania zamieszkać plemiono żyć tak zwany kast lokalny prawo przodek młody wawa marie wawo zakochować wnuk wodzać daić mungau dain niebawem starszyzna decydować zamążpójście dziewczyna przypieczętować rozejm zwaśnioć plemieen imedin małżeństwo miłość leżeć tutejszy tradycja młody zostawać kochanek dain zostawać wygnać wioska wawa uciekać ślad ukochany znieważć imedini żądać zemsta grożąc wojna
https://www.filmweb.pl/film/King+Kong-1933-31682,King Kong,['Horror'],"Ekspedycja amerykańskich odkrywców, przeszukując bezludną wyspę, znajduje jej niezwykłego mieszkańca - ogromnego goryla. Nieświadomi niebezpieczeństwa podróżnicy, zabierają olbrzymią małpę do Nowego Jorku na wystawę. Jak się okazuje, King Kong zaczyna żywić uczucie do pięknej aktorki i zrobi dla niej wszystko.",40,ekspedycja amerykański odkrywiec przeszukuć bezludny wyspa znajdować niezwykły mieszkaniec ogromny gorylać nieświadomi niebezpieczeństwo podróżnik zabierać olbrzymi małpa nowy jork wystawa okazywać king kong zaczynać żywić uczucie piękny aktorka zrobić
https://www.filmweb.pl/film/Angry+Birds+2+Film-2019-787308,Angry Birds 2 Film,"['Animacja', 'Komedia']","Skomplikowana relacja nielotów Angry Birds oraz sprytnych Zielonych Świnek przenosi się na wyższy poziom. Kiedy wyspy zamieszkane przez Angry Birds i Świnki znajdą się w niebezpieczeństwie, a nowy wróg da o sobie znać, Red, Chuck i Bomba rekrutują Silver (siostrę Chucka) oraz łączą siły z Leonardem i jego drużyną, tworząc superteam, który ma ocalić ich domy.",56,skomplikowany relacja nielota angr birds sprytny zielony świnek przenosić wysoki poziom wyspy zamieszkać angr birds świnek znajdą niebezpieczeństwo nowy wróg dać siebie znać red chuck bomba rekrutować silver siostrę chucko łączyć siła leonardem drużyna tworzyć superteam mieć ocalić dom
https://www.filmweb.pl/film/Exils-2004-115057,Exils,"['Muzyczny', 'Dramat', 'Przygodowy']","Zano oraz Naime (jego dziewczyna) postanawiają dotrzeć do kraju swoich przodków - Algierii - podróżując przez Francję, Hiszpanię i Maroko. Podczas podróży napotykają innych emigrantów poszukujących swojego miejsca na ziemi. Towarzyszy im tylko muzyka (od flamenco do miejskiego techno).",39,zać naime dziewczyna postanawiać dotrzeć kraj swój przodek algieria podróżywać francja hiszpania maroko podróż napotykać emigrant poszukiwać swój miejsce ziemia towarzysz muzyka flamenco miejski techno
https://www.filmweb.pl/film/Gro%C5%BAne+k%C5%82amstwa-2020-851391,Groźne kłamstwa,['Thriller'],"Katie (Camila Mendes) i Adam (Jessie T. Usher) to młode małżeństwo z problemami finansowymi. Kiedy mężczyzna wciąż poszukuje pracy, kobieta zostaje zatrudniona jako opiekunka starszego mężczyzny mieszkającego samotnie w dużym domu. Niedługo potem pacjent umiera, a Katie niespodziewanie dziedziczy jego posiadłość. Szczęście kochanków nie trwa jednak długo, gdyż wkrótce zaczyna nachodzić ich tajemniczy mężczyzna.",54,katia camilać Mendes adać jess t usher młody małżeństwo problem finansowy mężczyzna wciąż poszukiwać praca kobieta zostawać zatrudnić opiekunka stary mężczyzna mieszkający samotnie duży dom niedługo potem pacjent umierać katia niespodziewanie dziedziczyć posiadłość szczęście kochank trwać długo wkrótce zaczynać nachodzić tajemniczy mężczyzna
https://www.filmweb.pl/film/Gamo%C5%84-1965-30897,Gamoń,['Komedia kryminalna'],"Szacowny obywatel francuski planuje urlop i zamierza swoje plany zrealizować jako turysta samochodowy. Niestety, w wypadku, samochód bohatera zostaje rozbity. Sprawca wypadku oddaje poszkodowanemu swoją luksusową limuzynę, która w zamaskowany sposób naszpikowana jest towarem przemytników. Wakacyjny wojaż obfituje w fantastyczne gagi uznanych komików francuskich. [opis dystrybutora]",46,szacowny obywatel francuski planować urlop zamierzać swój plan zrealizować turysta samochodowy niestety wypadek samochód bohater zostawać rozbić sprawca wypadek oddawać poszkodowanemu swój luksusowy limuzyna zamaskowany naszpikować towar przemytnik wakacyjny wojaż obfitować fantastyczny gaga uznać komiek francuski opis dystrybutor
https://www.filmweb.pl/film/Kiedy+po+raz+ostatni+widzia%C5%82e%C5%9B+ojca-2007-347871,Kiedy po raz ostatni widziałeś ojca?,"['Biograficzny', 'Dramat']","Film na podstawie wspomnień Blake'a Morrisona to właściwie historia o miłości ojca i syna. Blake dorastał z charyzmatycznym, dominującym i uwikłanym w romans ojcem, potem był świadkiem jego umierania. Jako dorosły czlowiek i jako ojciec, zabiera nas w chwytającą za serce, lecz często zabawną podróż, podczas której odwiedza swoją przeszłość, odkrywa trudne domowe tajemnice i uczy się akceptować fakt, że rodzice nie zawsze są odpowiedzialni za swoje dzieci.",68,film podstawa wspomnienie morrisyć właściwie historia miłość ojciec syn Blake dorastać charyzmatyczny dominuć uwikłanym romans ojciec potem świadek umierać dorosł czlowiek ojciec zabierać chwytającą serce zabawny podróż odwiedzać swój przeszłość odkrywać trudny domowy tajemnica uczyć akceptować fakt rodzic odpowiedzialny swój dziecko
https://www.filmweb.pl/film/Nigdy+nie+rozmawiaj+z+nieznajomym-1995-8125,Nigdy nie rozmawiaj z nieznajomym,"['Erotyczny', 'Thriller']","Doktor Sarah Taylor (Rebecca De Mornay) jest psychologiem sądowym o nieprzeciętnej dociekliwości. Potrafi przeniknąć zamiary maniakalnego mordercy, Maxa Cheskiego (Harry Dean Stanton), który chce uniknąć procesu pod pretekstem niepoczytalności. Podczas zakupów Sarah spotyka czarującego mężczyznę. Jest nim Tony Ramirez (Antonio Banderas). Interesująco niewinny, a przy tym niebezpieczny, bardzo ją pociąga. Wywiązuje się płomienny romans, który dla osoby tak opanowanej jak ona jest doświadczeniem w równym stopniu radosnym, co przerażającym. Nowemu życiu towarzyszy seria kolejnych niepokojących wydarzeń.",76,doktor sarah taylor rebecca de Mornay psycholog sądowy nieprzeciętny dociekliwość potrafić przeniknąć zamiar maniakalny morderca maxa cheskiy harry dean stanton chcieć uniknąć proces pretekst niepoczytalność zakup sarah spotykać czarujący mężczyzna tona ramirez antonio banderas interesująco niewinny niebezpieczny pociągać wywiąziwać płomienny romans osoba opanowany doświadczenie równy stopień radosny przerażającym nowy życie towarzyszy seria kolejny niepokojący wydarzenie
https://www.filmweb.pl/film/Cezar+musi+umrze%C4%87-2012-643777,Cezar musi umrzeć,['Dramat'],"Dzieło Tavianich stanowi niezwykła paralelę pomiędzy Szekspirowskim dramatem a współczesnością. W osadzonej w włoskim więzieniu o zaostrzonym rygorze inscenizacji ""Juliusza Cezara"" udział biorą złodzieje, mordercy i członkowie mafii. Wszystkie próby do przedstawienia odbywają się w zakładzie karnym, a w miarę postępowania przygotowań więźniowie zaczynają identyfikować się z odtwarzanymi rolami.",49,dzieło taviani stanowić niezwykło paralela pomiędzy szekspirowski dramat współczesność osadzony włoski więzienie zaostrzyć rygor inscenizacja juliusz cezara udział brać złodziej morderca członek mafia wszystek próba przedstawienie odbywać zakład karny miara postępować przygotowanie więźniowie zaczynać identyfikować odtwarzany rola
https://www.filmweb.pl/film/Scooby-Doo-2020-717691,Scooby-Doo!,"['Animacja', 'Komedia', 'Przygodowy']","W pierwszej kinowej animacji ze Scooby-Doo w roli głównej poznamy nowe wątki, dotyczące pochodzenia uroczego psiaka. Zobaczymy też najbardziej zawiłe śledztwo w historii Tajemniczej Spółki. ""Scooby-Doo!"" pokazuje początki wieloletniej przyjaźni Scooby’ego i Kudłatego. Dowiemy się, jak wspólnie z Fredem, Velmą i Daphne założyli oni słynną Tajemniczą Spółkę. Teraz, po setkach śledztw i przygód, Scooby i jego gang stają w obliczu największego i najtrudniejszego wyzwania. Ktoś chce uwolnić psa z zaświatów, Cerbera. Młodzi detektywi starają się powstrzymać globalną ""apsokalipsę"". Jednocześnie odkrywają sekrety z przeszłości Scooby’ego i poznają jego przeznaczenie – wspanialsze, niż ktokolwiek sobie wyobrażał.",94,pierwszy kinowy animacja scooba doo rola główny poznać nowy wątka dotyczyć pochodzenie uroczy psiak zobaczyć zawiły śledztwo historia tajemniczy spółka scooby doo pokazywać początek wieloletni przyjaźń scooba Ego kudłaty dowiedzieć wspólnie fred velmą daphny założyć słynny tajemniczy spółka setk śledztw przygoda scooba gang stawać oblicze duży najtrudniejszy wyzwanie chcieć uwolnić pies zaświat cerber młody detektywi starać powstrzymać globalny apsokalipsa jednocześnie odkrywać sekreta przeszłość scooba Ego poznawać przeznaczenie wspanialsze siebie wyobrażeć
https://www.filmweb.pl/film/Obejm%C4%99+ci%C4%99+moj%C4%85+mi%C5%82o%C5%9Bci%C4%85-2012-620203,Obejmę cię moją miłością,"['Biograficzny', 'Dramat', 'Muzyczny']","Film ""Obejmę Cię moja miłością"" ukazujący nadzieję, uzdrowienie i odkupienie został zainspirowany prawdziwą historią, która zapoczątkowała globalny ruch. Kat Dennings (""Dwie spłukane dziewczyny"") występuje jako Renee, dziewczyna z Florydy, która zmaga się z nadużywaniem i uzależnieniem. Gdy jej twórcza, muzyczna fantazja zderza się z brutalną rzeczywistością, Renee odkrywa wartość prawdziwej przyjaźni i rozpoczyna trudną, wymagającą hartu i odwagi drogę, by odzyskać kontrolę nad swoim życiem.",65,film obejmę miłość ukazuć nadzieja uzdrowienie odkupiena zostać zainspirować prawdziwy historia zapoczątkować globalny ruch kat dennings spłukać dziewczyna występować renee dziewczyna floryd zmagać nadużywanie uzależnienie twórcz muzyczny fantazja zderzać brutalny rzeczywistość reneeć odkrywać wartość prawdziwy przyjaźń rozpoczynać trudny wymagającą hart odwaga droga odzyskać kontrola swój życie
https://www.filmweb.pl/film/Kontrakt+rysownika-1982-6845,Kontrakt rysownika,"['Kostiumowy', 'Dramat', 'Komedia']",Akcja filmu toczy się w XVII wieku. Młody i ambitny artysta Nevill - otrzymuje propozycję wykonania rysunków rodzinnej posiadłości państwa Herbert. Neville podejmuje się zadania stawiając kilka warunków: pani Herbert zobowiązuje się do spotykania się z rysownikiem i zaspokajania jego erotycznych potrzeb. Szkice artysty wydają się być świadkiem zbrodni popełnionej na właścicielu posiadłości.,53,akcja film toczyć xvii wiek młody ambitny artysta nevill otrzymywać propozycja wykonać rysunek rodzinny posiadłość państwo Herbert neville podejmować zadanie stawiać warunek Herbert zobowiązywać spotykać rysownikie zaspokajać erotyczny potrzeba szkic artysta wydać świadek zbrodnia popełniony właściciel posiadłość
https://www.filmweb.pl/film/Hotel+z%C5%82a-2006-341516,Hotel zła,"['Dramat', 'Horror']","Grupa pięciu nastolatków wyjeżdża w góry na snowboard. Na stoku jedno z nich ma poważny upadek i w konsekwencji łamie nogę. W pobliżu nie ma żywego ducha, a telefony są poza zasięgiem. W niedalekiej okolicy bohaterowie odnajdują opuszczony hotel, w którym decydują się zatrzymać. Nocą zaczyna rozgrywać się walka na śmierć i życie. Przyjaźnie zostają wystawione na próbę, gdy seryjny morderca bawi się z nastolatkami w kotka i myszkę.",69,grupa pięć nastolatek wyjeżdżać góra snowboard stok mieć poważny upadek konsekwencja łamać noga pobliże mieć żywy duch telefon zasięeg niedaleki okolica bohater odnajdywać opuszczony hotel decydować zatrzymać noc zaczynać rozgrywać walka śmierć życie przyjaźń zostawać wystawić próba seryjny morderca bawić nastolatk kotek myszka
